assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,216058,None,,0,0,0,0,0.0,633,248,None,,0,3,0.0,0.0,0,Domingos,0.0,0,0,0.0,639,247,397,False,0.0,636,245,0,Joined Fulham on a season-long loan - Expected back 01 Jul,2021-09-01T07:00:14.049212Z,45,0,0,None,0,,216058.jpg,0.0,0,0,Quina,0.0,False,None,u,18,57,0.0,618,246,0,1011,0,6805,0,0.0,0.0,Quina,0
0,0,0,0,0,0,220166,None,,0,0,0,0,0.0,536,199,None,,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,553,200,398,False,0.0,548,200,0,Left the club by mutual consent,2021-08-31T22:30:15.691112Z,40,0,0,None,0,,220166.jpg,0.0,0,0,Navarro,0.2,False,None,u,18,57,0.0,503,192,0,4081,0,47989,0,0.0,0.0,Navarro,0
2,9,217,100,0,2,232185,None,,0,0,-3,3,298.1,138,90,None,,1,3,0.0,0.0,0,Ismaila,0.0,40,5,118.0,116,70,399,False,342.4,216,85,1862,,2022-05-10T23:30:11.937708Z,57,0,1,1,0,,232185.jpg,3.7,0,0,Sarr,2.7,False,None,a,18,57,540.0,69,38,81,1963682,0,2103831,0,0.0,14.2,Sarr,2
0,2,154,100,100,2,232391,None,,0,0,-3,3,74.0,321,103,None,,0,2,0.6,1.7,0,Jeremy,2.7,19,0,25.9,383,136,400,False,171.8,338,134,896,,2022-03-07T09:30:14.080544Z,42,0,0,None,0,,232391.jpg,1.8,0,0,Ngakia,0.0,False,None,a,18,57,16.0,415,155,28,4054,0,6584,0,0.6,6.7,Ngakia,0
0,0,0,0,0,0,241289,None,,0,0,0,0,0.0,648,243,None,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,653,243,401,False,0.0,650,243,0,Transferred to  Stoke City,2021-06-25T10:10:54.512279Z,45,0,0,None,0,,241289.jpg,0.0,0,0,Wilmot,0.0,False,None,u,18,57,0.0,635,242,0,0,0,31,0,0.0,0.0,Wilmot,0
0,0,0,0,0,0,244890,None,,0,0,0,0,0.0,651,258,None,,0,3,0.0,0.0,0,Joseph,0.0,0,0,0.0,656,257,402,False,0.0,653,256,0,Season long loan to Ross County,2021-08-18T06:54:33.688899Z,45,0,0,None,0,,244890.jpg,0.0,0,0,Hungbo,0.0,False,None,u,18,57,0.0,638,256,0,113,0,2785,0,0.0,0.0,Hungbo,0
0,0,173,100,0,3,471471,1,,0,0,-3,3,228.2,184,113,1,,0,3,0.0,0.0,0,Imrân,0.0,38,0,58.4,278,124,403,False,232.6,292,122,1415,,2022-05-10T23:00:12.169965Z,52,0,0,None,0,,471471.jpg,1.6,0,0,Louza,0.0,False,None,a,18,57,122.0,274,143,31,133343,0,135204,0,0.0,6.0,Louza,6
1,4,207,100,100,2,475168,None,,0,0,-1,1,291.2,139,20,5,,0,4,1.2,2.3,2,João Pedro,3.3,35,3,123.7,103,23,404,False,332.6,223,25,1634,,2022-05-13T16:00:12.595964Z,54,0,0,2,0,,475168.jpg,2.1,0,0,Junqueira de Jesus,0.5,False,None,a,18,57,610.0,57,23,60,152141,0,129896,0,0.6,11.1,João Pedro,1
0,0,0,100,100,0,493934,None,,0,0,-2,2,0.0,596,231,None,,0,3,-1.0,-1.0,0,Kwadwo,0.0,0,0,0.0,608,229,405,False,0.0,603,227,0,,2022-05-10T23:00:12.192976Z,43,0,0,None,0,,493934.jpg,0.0,0,0,Baah,0.1,False,None,a,18,57,0.0,569,225,0,19909,0,20599,0,0.0,0.0,Baah,0
7,21,425,100,0,3,230251,None,,0,0,8,-8,453.4,80,10,3,,4,4,0.0,0.0,0,Emmanuel,0.0,60,10,205.2,29,8,450,False,667.6,60,4,2579,,2022-05-10T23:30:11.996138Z,58,0,0,None,0,,230251.jpg,4.1,1,0,Dennis,20.0,False,None,a,18,57,932.0,24,9,134,6588914,0,5110737,0,0.0,23.1,Dennis,7
0,0,0,0,0,0,467311,None,,0,0,0,0,0.0,565,218,None,,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,581,218,454,False,0.0,576,218,0,Joined Cheltenham Town on a season-long loan - Expected back 01 Jul,2021-08-30T13:00:10.587558Z,40,0,0,None,0,,467311.jpg,0.0,0,0,Pollock,0.3,False,None,u,18,57,0.0,533,212,0,6812,0,51053,0,0.0,0.0,Pollock,0
0,0,58,100,0,0,227560,None,,0,0,-2,2,33.2,380,191,None,,0,3,0.0,0.0,0,Oghenekaro Peter,0.7,8,0,9.0,439,197,467,False,47.0,430,184,396,,2022-05-20T16:30:13.974978Z,43,0,0,None,0,,227560.jpg,1.1,0,0,Etebo,0.2,False,None,a,18,57,10.0,423,202,10,49976,0,54548,0,0.2,2.3,Etebo,3
4,5,268,100,100,3,78007,None,,0,0,1,-1,460.1,75,9,None,,2,4,-0.4,-0.3,2,Joshua,0.7,47,5,155.5,61,15,468,False,403.0,179,17,2244,,2022-05-11T23:00:12.304551Z,56,0,0,3,0,,78007.jpg,2.7,0,0,King,2.9,False,None,a,18,57,696.0,49,21,87,1882523,0,1712180,0,0.1,15.5,King,5
0,0,0,0,0,0,243569,None,,0,0,0,0,0.0,650,76,None,,0,4,0.0,0.0,0,Adedapo,0.0,0,0,0.0,655,75,469,False,0.0,652,73,0,Season long loan to AFC Wimbledon,2021-08-10T08:33:41.561267Z,45,0,0,None,0,,243569.jpg,0.0,0,0,Awokoya-Mebude,0.1,False,None,u,18,57,0.0,637,74,0,0,0,14221,0,0.0,0.0,Mebude,0
2,8,247,100,75,1,244716,None,,0,0,-1,1,289.5,141,21,2,,1,4,-0.8,-0.5,1,Juan Camilo,0.3,34,5,98.7,165,30,472,False,305.8,240,28,1138,,2022-04-09T21:30:16.995822Z,49,1,0,None,0,,244716.jpg,2.5,0,0,Hernández Suárez,1.6,False,None,a,18,57,397.0,115,40,62,684766,0,635227,0,0.1,12.7,Cucho,3
2,2,218,100,0,2,69143,None,,0,0,0,0,164.2,231,135,4,,0,3,0.0,0.0,0,Juraj,0.0,34,1,82.1,208,105,495,False,304.8,242,98,1917,,2022-05-10T23:00:12.509719Z,55,1,0,None,0,,69143.jpg,2.1,1,0,Kucka,0.1,False,None,a,18,57,353.0,128,72,54,142868,0,136830,0,0.0,9.8,Kucka,3
0,0,22,0,0,0,130036,None,,0,0,0,0,53.1,351,179,None,,0,3,0.0,0.0,0,Ozan,0.0,9,0,9.0,440,198,557,False,18.2,472,201,334,Left club by mutual consent,2022-02-02T16:30:17.636720Z,50,0,0,None,0,,130036.jpg,1.4,0,0,Tufan,0.0,False,None,u,18,57,23.0,396,194,10,2095,0,2307,0,0.0,2.0,Tufan,0
0,0,0,100,100,0,19838,None,,0,0,0,0,0.0,522,29,None,,0,1,-1.0,-1.0,0,Robert,0.0,0,0,0.0,544,54,574,False,0.0,539,54,0,,2022-02-07T22:30:15.930335Z,40,0,0,None,0,,19838.jpg,0.0,0,0,Elliot,0.5,False,None,a,18,57,0.0,489,14,0,79104,0,55545,0,0.0,0.0,Elliot,0
0,0,27,100,100,0,52775,None,,0,0,-1,1,10.7,434,162,None,,0,2,-1.0,-1.0,0,Nicolas,0.0,2,0,3.5,469,173,618,False,23.4,459,173,167,,2022-05-10T23:00:12.697889Z,44,0,0,None,0,,52775.jpg,1.7,0,0,Nkoulou,0.0,False,None,a,18,57,0.0,571,232,5,1131,0,1183,0,0.0,1.1,Nkoulou,0
0,0,0,None,None,0,242183,None,,0,0,0,0,0.0,544,204,None,,0,2,-1.0,-1.0,0,James,0.0,0,0,0.0,561,205,633,False,0.0,556,205,0,,None,40,0,0,None,0,,242183.jpg,0.0,0,0,Morris,0.0,False,None,a,18,57,0.0,511,197,0,6020,0,4977,0,0.0,0.0,Morris,0
0,0,0,None,None,0,563883,None,,0,0,0,0,0.0,583,52,None,,0,1,-1.0,-1.0,0,Vincent,0.0,0,0,0.0,599,72,642,False,0.0,594,72,0,,None,40,0,0,None,0,,563883.jpg,0.0,0,0,Angelini,0.0,False,None,a,18,57,0.0,551,37,0,28591,0,25674,0,0.0,0.0,Angelini,0
0,0,0,0,0,0,468243,None,,0,0,0,0,0.0,674,274,None,,0,3,0.0,0.0,0,Kamil,0.0,0,0,0.0,677,272,669,False,0.0,676,271,0,Joined Braintree Town on loan until the end of the season - Expected back 01 Jul,2022-02-07T12:30:19.810194Z,45,0,0,None,0,,468243.jpg,0.0,0,0,Conteh,0.1,False,None,u,18,57,0.0,660,272,0,14430,0,6923,0,0.0,0.0,Conteh,0
0,3,299,None,None,3,171099,None,,0,0,0,0,153.3,236,62,None,,0,2,0.2,-0.3,2,Hassane,0.7,37,1,56.5,283,96,676,False,368.8,198,84,1622,,None,45,0,0,None,0,,171099.jpg,2.0,1,0,Kamara,0.1,False,None,a,18,57,45.0,364,129,38,33471,0,25869,0,0.2,8.4,Kamara,3
0,0,272,100,75,4,162651,None,,0,0,0,0,24.7,398,143,None,,0,2,0.5,0.8,1,Samir,2.0,36,0,44.5,320,109,677,False,298.2,246,94,1674,,2022-05-15T21:30:14.188436Z,45,0,0,None,0,,162651.jpg,1.9,0,0,Caetano de Souza Santos,0.0,False,None,a,18,57,121.0,278,82,36,7533,0,6447,0,0.4,8.0,Samir,4
0,1,127,None,None,2,442335,None,,0,0,-5,5,91.7,299,162,None,,0,3,0.6,1.3,2,Edo,2.3,17,0,24.3,392,175,679,False,121.0,374,157,795,,None,45,0,0,None,0,,442335.jpg,1.8,0,0,Kayembe,0.0,False,None,a,18,57,30.0,386,188,24,4683,0,4035,0,0.5,5.3,Kayembe,0
0,0,23,100,100,1,225702,None,,0,0,-1,1,31.9,383,194,None,,0,3,0.0,0.7,0,Samuel,1.7,6,0,7.8,448,201,698,False,21.8,462,198,221,,2022-04-15T13:30:18.840445Z,49,0,0,None,0,,225702.jpg,1.8,0,0,Kalu,0.0,False,None,a,18,57,24.0,395,193,7,786,0,618,0,0.3,1.4,Kalu,0
0,0,0,100,0,0,524196,None,,0,0,0,0,0.0,690,85,None,,0,4,0.0,0.0,0,Shaqai,0.0,0,0,0.0,693,82,725,False,0.0,693,82,0,,2022-05-11T23:00:12.567181Z,45,0,0,None,0,,524196.jpg,0.0,0,0,Forde,0.2,False,None,a,18,57,0.0,678,82,0,32527,0,15394,0,0.0,0.0,Forde,0
0,0,0,None,None,0,535339,None,,0,0,0,0,0.0,693,86,None,,0,4,-1.0,-1.0,0,Tiago,0.0,0,0,0.0,696,83,732,False,0.0,696,83,0,,None,45,0,0,None,0,,535339.jpg,0.0,0,0,Çukur,0.0,False,None,a,18,57,0.0,681,83,0,2729,0,546,0,0.0,0.0,Çukur,0
0,0,0,None,None,0,533719,None,,0,0,0,0,0.0,692,289,None,,0,3,-1.0,-1.0,0,Adrian,0.0,0,0,0.0,695,288,733,False,0.0,695,288,0,,None,45,0,0,None,0,,533719.jpg,0.0,0,0,Blake,0.0,False,None,a,18,57,0.0,680,289,0,166,0,86,0,0.0,0.0,Blake,0
0,0,0,None,None,0,573808,None,,0,0,0,0,0.0,695,87,None,,0,4,-1.0,-1.0,0,Jack,0.0,0,0,0.0,698,84,734,False,0.0,698,84,0,,None,45,0,0,None,0,,573808.jpg,0.0,0,0,Grieves,0.1,False,None,a,18,57,0.0,683,84,0,7605,0,1321,0,0.0,0.0,Grieves,0
0,5,388,100,100,5,103192,None,,0,0,-1,1,33.3,379,137,None,,0,2,2.0,1.0,1,Kurt,1.0,29,1,67.2,257,82,128,False,506.0,121,45,2078,,2022-04-11T08:30:15.382673Z,54,1,0,None,0,,103192.jpg,2.8,0,0,Zouma,1.2,False,None,a,19,21,131.0,266,76,66,199711,0,249885,0,0.2,12.2,Zouma,1
0,1,76,100,100,1,18073,None,,0,0,-2,2,24.5,399,200,None,,0,3,1.8,1.0,1,Mark,1.0,5,1,14.4,419,186,406,False,85.2,405,173,325,,2022-03-03T00:00:10.748316Z,43,0,1,1,0,,18073.jpg,1.7,0,0,Noble,0.7,False,None,a,19,21,34.0,383,187,19,124839,0,131155,0,0.2,4.4,Noble,0
0,0,0,None,None,0,32259,None,,0,0,-2,2,0.0,590,56,None,,0,1,0.0,0.0,0,Darren,0.0,0,0,0.0,604,74,407,False,0.0,599,74,0,,None,43,0,0,None,0,,32259.jpg,0.0,0,0,Randolph,0.1,False,None,a,19,21,0.0,561,42,0,4619,0,10904,0,0.0,0.0,Randolph,0
0,9,661,100,100,8,37096,None,,0,0,0,0,0.0,706,79,None,,3,1,6.8,5.0,2,Lukasz,5.0,50,0,91.8,189,6,408,False,918.6,10,5,3330,,2022-01-23T00:00:13.505207Z,50,0,0,None,3,,37096.jpg,3.7,0,114,Fabianski,2.8,False,None,a,19,21,0.0,697,73,136,445018,0,398488,0,1.0,27.2,Fabianski,2
0,6,182,100,0,3,40669,None,,0,0,-1,1,5.3,448,167,None,,1,2,0.0,0.0,0,Angelo,0.0,11,1,24.0,395,143,409,False,167.0,342,136,921,,2021-11-07T23:30:12.306810Z,49,0,0,None,0,,40669.jpg,3.6,0,0,Ogbonna,0.2,False,None,a,19,21,67.0,331,109,40,81650,0,90656,0,0.0,8.2,Ogbonna,1
0,0,0,0,0,0,48717,None,,0,0,-1,1,0.0,505,186,None,,0,2,0.0,0.0,0,Winston,0.0,0,0,0.0,529,187,410,False,0.0,524,187,0,Left the club by mutual consent,2021-09-22T12:00:10.612234Z,39,0,0,None,0,,48717.jpg,0.0,0,0,Reid,0.8,False,None,u,19,21,0.0,471,178,0,47813,0,138311,0,0.0,0.0,Reid,0
4,17,578,100,100,7,55459,3,,0,0,-1,1,545.7,49,10,1,,1,2,2.2,1.0,1,Aaron,1.0,38,2,132.4,88,16,411,False,589.2,86,32,2726,,2022-03-14T07:00:14.993376Z,54,0,0,None,0,,55459.jpg,3.7,0,0,Cresswell,7.9,False,None,a,19,21,187.0,223,54,115,1231696,0,1977338,0,0.2,21.3,Cresswell,3
0,0,73,100,100,1,56377,None,,0,0,-5,5,63.2,336,175,None,,0,3,1.5,1.0,1,Andriy,1.0,4,1,28.6,370,166,412,False,75.4,412,176,303,,2022-03-04T17:00:13.048439Z,50,0,0,None,0,,56377.jpg,1.3,0,0,Yarmolenko,0.1,False,None,a,19,21,150.0,246,128,25,10630,0,24982,0,0.2,5.0,Yarmolenko,1
10,14,441,100,100,7,57531,None,,0,0,-2,2,615.6,38,3,None,,4,4,2.8,6.0,7,Michail,6.0,43,10,252.7,18,4,413,False,649.2,65,6,2975,,2022-05-09T08:30:12.067548Z,73,0,1,3,0,,57531.jpg,3.9,1,0,Antonio,24.3,False,None,a,19,21,1274.0,10,5,140,7618487,0,7847889,0,0.8,19.2,Antonio,6
3,1,466,100,100,6,60232,None,,0,0,-1,1,62.4,337,113,None,,0,2,2.2,1.0,1,Craig,1.0,43,2,116.6,118,23,414,False,712.0,48,14,2752,,2022-05-08T23:00:21.095885Z,49,0,0,None,0,,60232.jpg,2.6,1,0,Dawson,0.8,False,None,a,19,21,389.0,119,12,90,212517,0,176739,0,0.2,18.4,Dawson,4
0,0,38,100,100,0,81012,None,,0,0,-1,1,31.6,384,138,None,,0,2,0.2,0.0,0,Ryan,0.0,6,0,6.6,452,164,415,False,29.6,453,169,303,,2022-03-04T16:30:15.905624Z,44,0,0,None,0,,81012.jpg,1.0,0,0,Fredericks,0.1,False,None,a,19,21,4.0,440,167,7,6101,0,12633,0,0.0,1.6,Fredericks,1
3,8,440,100,100,4,86934,4,,0,0,-4,4,373.5,108,75,4,,1,3,3.5,2.0,2,Manuel,2.0,29,5,100.3,159,89,416,False,425.4,163,61,1777,,2022-04-08T11:30:16.761684Z,56,0,0,2,0,,86934.jpg,3.1,0,0,Lanzini,0.4,False,None,a,19,21,201.0,212,114,92,144077,0,131225,0,0.4,16.4,Lanzini,2
1,3,145,100,100,1,105717,None,,0,0,-1,1,57.2,346,120,None,,1,2,0.5,0.0,0,Arthur,0.0,12,1,27.5,377,133,417,False,178.2,331,132,645,,2022-02-07T15:00:21.228813Z,44,0,0,None,0,,105717.jpg,2.2,0,0,Masuaku,0.1,False,None,a,19,21,39.0,377,140,29,55653,0,53461,0,0.0,6.6,Masuaku,1
4,3,384,100,100,6,164555,None,,0,0,-3,3,359.9,115,21,None,,1,2,2.5,-0.5,1,Vladimir,-0.5,36,0,95.8,176,47,418,False,433.2,157,64,2207,,2022-02-19T20:00:14.666582Z,47,1,0,None,0,,164555.jpg,2.5,1,0,Coufal,3.1,False,None,a,19,21,167.0,239,64,70,728018,0,1464828,0,-0.1,14.9,Coufal,3
6,15,441,100,75,9,172841,None,,0,0,-1,1,476.4,72,55,2,,4,3,3.9,0.0,0,Saïd,0.0,27,8,177.6,46,31,419,False,561.0,104,37,2162,,2022-05-08T23:00:21.122561Z,59,0,0,None,0,,172841.jpg,4.3,0,0,Benrahma,10.7,False,None,a,19,21,737.0,43,26,138,4289826,0,4288183,0,0.0,23.4,Benrahma,0
17,24,586,100,100,8,178186,2,,0,0,4,-4,627.2,37,27,None,,6,3,8.5,8.0,2,Jarrod,8.0,46,12,267.4,11,8,420,True,822.2,19,8,2987,,2022-03-05T21:00:18.274019Z,69,0,0,None,0,,178186.jpg,5.7,0,0,Bowen,15.0,False,None,a,19,21,1223.0,11,6,206,4802662,0,3652007,0,1.2,29.9,Bowen,6
4,7,595,100,100,8,204480,None,,0,0,0,0,401.8,97,71,3,,1,3,2.0,2.0,2,Declan,2.0,49,1,146.8,71,46,421,False,773.4,29,12,3178,,2022-03-05T21:00:18.285623Z,50,0,0,4,0,,204480.jpg,2.6,0,0,Rice,4.3,False,None,a,19,21,288.0,160,89,95,708645,0,776210,0,0.4,19.0,Rice,8
1,14,485,100,100,6,215439,None,,0,0,-3,3,300.1,137,89,None,,2,3,1.2,1.5,1,Tomas,1.5,46,5,165.6,54,37,422,False,662.0,62,24,3061,,2022-03-03T00:00:10.788997Z,57,0,0,None,0,,215439.jpg,3.3,0,0,Soucek,3.4,False,None,a,19,21,690.0,50,28,114,405482,0,961615,0,0.3,20.0,Soucek,3
4,5,480,100,100,8,217593,1,,0,0,-1,1,719.5,20,15,None,,1,3,3.0,3.5,2,Pablo,3.5,38,6,182.7,41,28,423,False,574.8,95,33,2795,,2021-12-29T11:30:11.027221Z,59,0,0,None,0,,217593.jpg,3.2,0,0,Fornals,1.3,False,None,a,19,21,532.0,71,39,117,617175,0,590788,0,0.6,19.8,Fornals,4
1,2,203,100,25,2,219924,None,,0,0,-3,3,21.3,405,147,None,,1,2,0.0,0.0,0,Issa,0.0,19,0,29.1,369,130,424,False,225.6,297,113,961,,2022-05-20T17:00:12.057924Z,42,0,0,None,0,,219924.jpg,2.3,0,0,Diop,0.3,False,None,a,19,21,44.0,366,131,30,52567,0,68358,0,0.0,7.1,Diop,0
0,1,235,100,100,3,222018,None,,0,0,-1,1,176.4,219,57,None,,0,2,0.8,1.0,1,Ben,1.0,18,1,52.3,304,104,425,False,307.2,239,92,1397,,2022-04-04T08:00:17.605141Z,39,0,0,None,0,,222018.jpg,2.4,0,0,Johnson,3.6,False,None,a,19,21,39.0,375,138,48,677958,0,592295,0,0.3,12.3,Johnson,1
0,0,11,None,None,0,84182,None,,0,0,-3,3,0.0,697,76,None,,0,1,0.0,0.0,0,Alphonse,0.0,1,0,2.0,489,39,489,False,20.4,466,39,90,,None,47,0,0,None,0,,84182.jpg,2.0,0,2,Areola,0.7,False,None,a,19,21,0.0,685,68,2,143981,0,203080,0,0.0,0.4,Areola,0
0,0,0,0,0,0,486870,None,,0,0,0,0,0.0,568,221,None,,0,2,0.0,0.0,0,Frederik,0.0,0,0,0.0,584,221,521,False,0.0,579,221,0,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-14T17:00:13.907661Z,40,0,0,None,0,,486870.jpg,0.0,0,0,Alves,0.1,False,None,u,19,21,0.0,536,215,0,818,0,27915,0,0.0,0.0,Alves,0
0,0,0,0,0,0,222017,None,,0,0,0,0,0.0,639,252,None,,0,3,0.0,0.0,0,Conor,0.0,0,0,0.0,645,251,522,False,0.0,642,249,0,Joined Peterborough United on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.036627Z,45,0,0,None,0,,222017.jpg,0.0,0,0,Coventry,0.0,False,None,u,19,21,0.0,626,250,0,2225,0,7970,0,0.0,0.0,Coventry,0
0,0,0,None,None,0,462384,None,,0,0,-1,1,0.0,521,194,None,,0,2,0.0,0.0,0,Jamal,0.0,0,0,0.0,543,195,554,False,0.0,538,195,0,,None,39,0,0,None,0,,462384.jpg,0.0,0,0,Baptiste,0.3,False,None,a,19,21,0.0,488,187,0,29866,0,23589,0,0.0,0.0,Baptiste,0
0,0,98,100,100,1,180151,None,,0,0,-4,4,122.8,269,150,None,,0,3,0.2,0.0,0,Nikola,0.0,10,1,32.3,356,160,582,False,85.4,404,172,549,,2021-11-05T14:30:11.981350Z,56,0,0,None,0,,180151.jpg,1.6,0,0,Vlasic,0.0,False,None,a,19,21,115.0,287,150,30,9981,0,9609,0,0.0,5.4,Vlasic,0
0,0,3,100,100,0,195728,None,,0,0,-1,1,0.0,600,232,None,,0,3,0.0,0.0,0,Alex,0.0,0,0,0.0,609,230,589,False,0.0,605,228,1,,2021-10-17T20:30:14.565061Z,44,0,0,None,0,,195728.jpg,1.0,0,0,Kral,0.1,False,None,a,19,21,0.0,578,228,1,25343,0,22233,0,0.0,0.2,Kral,0
0,0,4,None,None,0,441024,None,,0,0,0,0,1.0,469,175,None,,0,2,0.0,0.0,0,Harrison,0.0,1,0,0.3,514,182,617,False,2.0,506,183,6,,None,40,0,0,None,0,,441024.jpg,1.0,0,0,Ashby,0.1,False,None,a,19,21,0.0,518,201,1,4751,0,3795,0,0.0,0.2,Ashby,0
0,0,3,None,None,0,496228,None,,0,0,0,0,0.0,684,282,None,,0,3,0.0,0.0,0,Sonny,0.0,0,0,0.0,687,281,634,False,0.0,687,281,3,,None,45,0,0,None,0,,496228.jpg,1.0,0,0,Perkins,0.0,False,None,a,19,21,0.0,672,282,1,715,0,602,0,0.0,0.2,Perkins,0
0,0,0,None,None,0,220684,None,,0,0,0,0,0.0,537,200,None,,0,2,0.0,0.0,0,Ajibola,0.0,0,0,0.0,554,201,644,False,0.0,549,201,0,,None,40,0,0,None,0,,220684.jpg,0.0,0,0,Alese,0.0,False,None,a,19,21,0.0,504,193,0,2926,0,1765,0,0.0,0.0,Alese,0
0,0,0,None,None,0,248865,None,,0,0,-1,1,0.0,602,233,None,,0,3,0.0,0.0,0,Armstrong,0.0,0,0,0.0,611,231,652,False,0.0,607,229,0,,None,44,0,0,None,0,,248865.jpg,0.0,0,0,Oko-Flex,0.0,False,None,a,19,21,0.0,580,229,0,22238,0,21512,0,0.0,0.0,Oko-Flex,0
0,0,0,None,None,0,458297,None,,0,0,0,0,0.0,560,215,None,,0,2,0.0,0.0,0,Pierre,0.0,0,0,0.0,576,215,682,False,0.0,571,215,0,,None,40,0,0,None,0,,458297.jpg,0.0,0,0,Ekwah,0.0,False,None,a,19,21,0.0,528,209,0,1151,0,690,0,0.0,0.0,Ekwah,0
0,0,3,None,None,0,440120,None,,0,0,0,0,0.0,656,263,None,,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,661,262,710,False,0.0,659,261,1,,None,45,0,0,None,0,,440120.jpg,1.0,0,0,Chesters,0.0,False,None,a,19,21,0.0,643,261,1,349,0,208,0,0.0,0.2,Chesters,0
1,8,511,100,100,11,19624,1,,0,0,-1,1,660.9,28,19,1,,1,3,1.0,1.3,2,João Filipe Iria,2.3,40,2,133.2,83,51,426,False,527.8,116,43,2970,,2022-02-11T08:00:15.488204Z,49,0,0,None,0,,19624.jpg,2.7,0,0,Santos Moutinho,0.7,False,None,a,20,39,144.0,250,130,96,227335,0,217432,0,0.5,19.6,Moutinho,4
0,0,0,0,0,0,38533,None,,0,0,0,0,0.0,707,80,None,,0,1,0.0,0.0,0,Rui Pedro,0.0,0,0,0.0,706,83,427,False,0.0,706,83,0,Transferred to Roma,2021-07-14T07:47:44.687993Z,50,0,0,None,0,,38533.jpg,0.0,0,0,dos Santos Patrício,0.0,False,None,u,20,39,0.0,698,74,0,0,0,1794,0,0.0,0.0,Patrício,0
0,0,165,100,100,1,90585,None,,0,0,-1,1,18.1,412,151,None,,0,2,0.2,0.0,1,Willy,1.0,20,0,24.3,393,142,428,False,195.4,314,123,900,,2021-12-31T18:00:21.075808Z,49,0,0,None,0,,90585.jpg,1.7,0,0,Boly,0.1,False,None,a,20,39,29.0,388,144,17,14720,0,17055,0,0.2,3.5,Boly,1
0,10,688,None,None,11,94147,None,,0,0,2,-2,45.4,362,131,None,,1,2,1.2,-0.3,1,Conor,0.7,43,4,103.2,147,33,429,False,781.0,27,6,3361,,None,47,0,0,None,0,,94147.jpg,3.6,0,0,Coady,13.4,False,None,a,20,39,202.0,208,48,138,2263674,0,1635017,0,0.1,29.4,Coady,4
5,11,266,100,100,11,102057,None,,0,0,0,0,506.7,64,7,3,,1,4,0.8,2.0,5,Raúl,3.0,32,6,171.2,52,11,430,False,470.8,137,13,2630,,2022-03-19T08:00:20.573665Z,75,0,0,1,0,,102057.jpg,3.0,2,0,Jiménez,4.2,False,None,a,20,39,746.0,42,16,101,3042843,0,3027938,0,0.4,13.5,Jiménez,5
0,6,540,100,0,11,107613,None,,0,0,-2,2,112.2,280,83,4,,1,2,0.0,0.0,0,Romain,0.0,30,2,102.3,152,36,431,False,694.6,55,19,2706,,2022-05-12T00:00:11.637606Z,48,0,0,None,0,,107613.jpg,3.5,0,0,Saïss,2.1,False,None,a,20,39,214.0,200,44,109,862203,0,753395,0,0.0,22.7,Saïss,6
3,5,295,100,100,6,111291,None,,0,0,-3,3,187.3,210,54,None,,1,2,-1.0,-1.0,0,Fernando,0.0,14,0,56.3,284,97,432,False,247.2,281,107,1448,,2022-01-15T18:30:14.442490Z,42,0,0,None,0,,111291.jpg,3.7,0,0,Marçal,1.3,False,None,a,20,39,135.0,261,75,67,1025089,0,953784,0,0.0,16.0,Marçal,3
0,2,178,100,100,2,114128,None,,0,0,0,0,174.2,222,59,None,,2,2,0.0,0.0,1,Jonathan,1.0,22,2,54.9,291,99,433,False,229.8,293,111,1022,,2021-06-22T11:30:10.631811Z,45,0,0,None,0,,114128.jpg,2.9,0,0,Castro Otto,0.6,False,None,a,20,39,144.0,249,68,38,101553,0,53536,0,0.2,8.4,Jonny,1
3,5,308,None,None,5,151589,None,,0,0,-4,4,180.0,215,128,None,,1,3,2.0,2.7,2,Leander,3.7,29,2,80.9,213,107,434,False,348.6,212,82,1945,,None,46,0,0,None,0,,151589.jpg,2.5,0,0,Dendoncker,0.3,False,None,a,20,39,279.0,165,92,76,74263,0,67799,0,0.8,16.5,Dendoncker,4
